"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"107123065901330897862273206094253452754107076448215114114215554777532358901831","527867","20817","us-tariffs-on-european-cars-before-may","","US tariffs on European cars before May?","2025-04-30T12:00:00Z","0.9995","35.5","0.9995","35.5","0.9995","35.5","0","0","0","0.09298676044124025","0.09298676044124025","0.09298676044124025"
"107131772655121833790340800118316426650147874958582720579443111612353940321136","500921","10340","drake-track-drops-by-monday","","Drake track drops by Monday?","2024-04-15T12:00:00Z","0.03","3.5","0.03","3.5","0.014","0.5","0","-0.016","-0.016","0.0037795044953586173","0.0037795044953586173","0.012246170117577589"
"107185335003519714153193870523013625266405007893160729788746080918293229955948","1373463","207928","how-many-6pt5-or-above-earthquakes-february-16-february-22","","Will there be more than 5 earthquakes of magnitude 6.5 or higher worldwide by February 22?","2026-02-22T00:00:00Z","0.0125","9","0.004","7","0.0005","1","-0.0085","-0.0035","-0.012","0.0006069884112780154","0.00024866593947161","0.00021720154586423186"
"107207425104228585054846804229811775250469996608034879647959185171584221526925","516378","15870","will-amazon-purchase-bitcoin-by-june","","Will Amazon purchase Bitcoin before July?","2025-06-30T12:00:00Z","0.0205","29.5","0.0085","6.5","0.0025","0.5","-0.012","-0.006","-0.018000000000000002","0.0003049342260760956","0.0005703509936428462","0.0021741912824282754"
"107207500350125986829475591573262387415692120336898382199168867599605223026113","692289","85704","who-will-announce-presidential-run-before-2027","","Will Hunter Biden announce a Presidential run before 2027?","2026-12-31T00:00:00Z","0.045","289","0.045","289","0.045","289","0","0","0","0.00006919248586938988","0.00006919248586938988","0.00006919248586938988"
"107224495178725339159345358520753655912815292047115166162779713516313132137696","555419","25812","spacex-starship-flight-test-10","","Will SpaceX Starship Flight Test 10 launch by August 15?","2025-06-30T00:00:00Z","0.49","4","0.49","4","0.435","1","0","-0.05499999999999999","-0.05499999999999999","0.0731074559755159","0.0731074559755159","0.2479515521805615"
"107239598887149428960401384563240321263837363477267915487285169080896596776034","695578","87089","will-russia-enter-orikhiv-by-december-31","","Will Russia enter Orikhiv by December 31?","2025-12-31T00:00:00Z","0.215","30","0.0405","7","0.0075","1","-0.1745","-0.033","-0.2075","0.0035043447751582483","0.002565002989787093","0.003269484564847303"
"107253995079235850548925333146492645990594078202776907930259784249367143494658","648216","64704","will-knots-flip-bitcoin-core-by-december-31","","Will knots flip bitcoin core by December 31?","2026-01-01T05:00:00Z","0.0035","30.208333333488554","0.005","7.208333333488554","0.001","1.2083333334885538","0.0015","-0.004","-0.0025","0.00005040652017056258","0.00030200035896800053","0.00035959595086500006"
"107257286222622809894016512896935010415691599758846456783120515291385771006095","253294","902991","which-college-presidents-who-testified-on-antisemitism-will-stay-through-2023",""," Claudine Gay still Harvard President by end of 2023?","2023-12-31T00:00:00Z","0.915","25","0.8815","7","0.9565","1","-0.033500000000000085","0.07500000000000007","0.04149999999999998","0.042823242971428296","0.13232594995055388","1.3615107430453628"
"107269931140411989866327654150302931773594930132514830623407926404584711748882","1352789","201503","will-russia-enter-serhiivka-by-march-31","","Will Russia enter Serhiivka by March 31?","2026-03-31T00:00:00Z","0.23","30","0.195","14","0.195","14","-0.035","0","-0.035","0.003783642494250604","0.006728865688009394","0.006728865688009394"
"107280592734757259880448233596125202947517142119871523862244312017467734672551","1171214","160584","billboard-hot-100-1-song-week-of-january-24","","Will Ordinary by Alex Warren be the Billboard #1 song for the week of January 24?","2026-01-20T00:00:00Z","0.39","7","0.39","7","0.0015","1","0","-0.3885","-0.3885","0.030667166427033283","0.030667166427033283","0.0006519307932786019"
"107281002012721876026695277673649500471455902224367011098589595335909329157141","565930","25483","tesla-launches-unsupervised-full-self-driving-fsd-by","","Tesla launches unsupervised full self driving (FSD) by June 30?","2026-06-30T00:00:00Z","0.9995","149","0.9995","149","0.9995","149","0","0","0","0.022154563729288788","0.022154563729288788","0.022154563729288788"
"10730750303109641950627341740126354229761859174478769490368950558487486714389","514701","15084","brian-thompson-perp-arrested-by-friday","","Brian Thompson Perp arrested by Friday?","2024-12-06T12:00:00Z","0.3","2.5","0.3","2.5","0.0025","0.5","0","-0.2975","-0.2975","0.061960783994297275","0.061960783994297275","0.0021741912824282754"
"107367552319182667076918123529835512301963822028781657102322664093024927372582","1219942","174465","anthony-albanese-out-as-prime-minister-of-australia-by","","Anthony Albanese out as Prime Minister of Australia by June 30, 2026?","2026-12-31T00:00:00Z","0.07","289","0.07","289","0.07","289","0","0","0","0.00010905554133586474","0.00010905554133586474","0.00010905554133586474"
"107368199104889182186461261703583729064814635720063130116125693447106312698604","253230","902936","mark-cuban-to-announce-presidential-run-by-eoy","","Mark Cuban to announce presidential run by EOY?","2023-12-31T00:00:00Z","0.019","30","0.027","7","0.027","1","0.008","0","0.008","0.00027769975400171654","0.0016981656759497284","0.0118871597316481"
"107378530258108423023228731419597535679051560775080093990835953859709048678518","1271752","189569","thailand-legislative-election-2nd-place","","Will People’s Party (PPLE) finish in second place by number of seats in the 2026 Thai legislative election?","2026-02-08T00:00:00Z","0.3","13","0.29","7","0.15","1","-0.010000000000000009","-0.13999999999999999","-0.15","0.011915535383518706","0.02124880732584639","0.07058107428570728"
"107382707917103416721242110667812817152614980879366671720947029943528256699328","558504","30448","will-elon-musk-unfollow-donald-trump-before-august","","Will Elon Musk unfollow Donald Trump before August?","2025-07-31T22:00:00Z","0.05","29.916666666511446","0.018","6.916666666511446","0.0015","0.9166666665114462","-0.032","-0.016499999999999997","-0.0485","0.0007446148650005961","0.0011405077898641982","0.0007111972291516301"
"107390049390358131192470382018885046753276046579323899532999151577054727204097","253678","903211","electoral-college-margin-of-victory-in-the-2024-presidential-election","","2024 presidential election: GOP wins by 35-64","2024-11-04T12:00:00Z","0.085","29.5","0.125","6.5","0.14","0.5","0.039999999999999994","0.015000000000000013","0.05500000000000001","0.0013077595231712443","0.008921837996567194","0.13100309751286457"
"107409678480070135253859613626531449493185210867871684472878143547371190631547","617763","51832","will-house-and-senate-pass-funding-bill-by","","Will House and Senate pass funding bill by October 1?","2025-10-01T00:00:00Z","0.485","2","0.485","2","0.1","1","0","-0.385","-0.385","0.14409638547940448","0.14409638547940448","0.045757490560675115"
"107416429250882514413007465853294303810358162289081839368819234664372997178701","537674","22909","will-openai-acquire-windsurf-before-august","","Will OpenAI acquire Windsurf before August?","2025-07-31T12:00:00Z","0.9995","84.5","0.9995","84.5","0.9995","84.5","0","0","0","0.03906544373566898","0.03906544373566898","0.03906544373566898"
"107442228678376835240454057267065547931390340531983790905828774796132126424541","1399006","217412","chatgpt-back-in-as-1-free-app-in-the-us-apple-app-store-by-187","","Will ChatGPT be back in as the #1 Free App in the US Apple Store by February 19?","2026-02-28T00:00:00Z","0.9675","9","0.9995","8","0.9995","8","0.03200000000000003","0","0.03200000000000003","0.16534629322456956","0.41262874945800365","0.41262874945800365"
"107463795044225144256890654722265377013120009860543781140812527726244520612425","896323","100146","another-7pt0-or-above-earthquake-by-548","","Another 7.0 or above earthquake by December 31?","2025-12-31T00:00:00Z","0.63","23","0.25","7","0.0245","1","-0.38","-0.2255","-0.6055","0.018773838084043697","0.01784839094404285","0.010772726269463111"
"107466605109663553513292622306704058439964410323614615918125569795938950910295","1175504","114242","us-strikes-iran-by","","US strikes Iran by January 14, 2026?","2026-01-14T00:00:00Z","0.085","1","0.085","1","0.085","1","0","0","0","0.038578905933551705","0.038578905933551705","0.038578905933551705"
"107477176385946420659644271203165746872645655237886222171738920683055325724658","652293","66387","which-countries-will-the-us-agree-to-tariff-agreements-with-by-november-30","","Will Trump agree to a tariff agreement with India by November 30?","2025-11-30T00:00:00Z","0.5","30","0.265","7","0.005","1","-0.235","-0.26","-0.495","0.010034333188799373","0.01910180870225787","0.002176919254274547"
"107480693911948262821946140705298525950892518249717727551226991406578796354082","675463","78408","will-zohran-mamdani-be-deported-by-december-31","","Will Zohran Mamdani be deported by December 31?","2025-12-31T00:00:00Z","0.0045","30","0.0015","7","0.0015","1","-0.0029999999999999996","0","-0.0029999999999999996","0.00006529118788572073","0.0000931329704683717","0.0006519307932786019"
"107482954631196145276448960935160590247292807363582251953551983995003472319388","570075","34893","will-drake-release-an-album-by-august-31","","Will Drake release an album by August 31?","2025-08-31T20:00:00Z","0.115","29.833333333488554","0.014","6.833333333488554","0.0005","0.8333333334885538","-0.101","-0.0135","-0.1145","0.0017784378536949222","0.0008960612280950791","0.0002606418549885299"
"107498047988646335548564789890740858364690318560995083982094048585791812636489","1403057","219449","how-many-6pt5-or-above-earthquakes-february-23-march-1","","Will there be exactly 2 earthquakes of magnitude 6.5 or higher worldwide by March 1?","2026-03-01T00:00:00Z","0.095","9","0.105","7","0.012","1","0.009999999999999995","-0.093","-0.083","0.004816824532755186","0.006882423526298288","0.005243055412371883"
"107505882767731489358349912513945399560393482969656700824895970500493757150417","703257","90177","will-the-us-confirm-that-aliens-exist-before-2027","","Will the US confirm that aliens exist before 2027?","2026-12-31T00:00:00Z","0.155","289","0.155","289","0.155","289","0","0","0","0.0002530909724924141","0.0002530909724924141","0.0002530909724924141"
"107509230782068399547349966787000751502677729110616337344896732524553795006987","1310603","194934","ufc-jor10-yad-2026-02-21","","Will the fight be won by submission?","2026-02-22T04:59:59.999Z","0.5","22.20833332184702","0.44","7.208333321847022","0.0005","1.2083333218470216","-0.06","-0.4395","-0.4995","0.013554821575370031","0.034933452956539573","0.00017975300518256352"
"107523475693608637509453401459892993158537164689695637979966351332802559089268","552650","27193","fordow-nuclear-facility-destroyed-before-july","","Fordow nuclear facility destroyed before July?","2025-06-30T00:00:00Z","0.255","15","0.29","7","0.9965","1","0.034999999999999976","0.7065000000000001","0.7415","0.008522915150113811","0.02124880732584639","2.455931955649731"
"107538711439618964282360146649699095267589171502298794163822228321582683953740","1390295","213312","billboard-200-1-album-week-of-february-28","","Will Un Verano Sin Ti by Bad Bunny be the Billboard 200 #1 album for the week of February 28?","2026-02-24T00:00:00Z","0.011","7","0.011","7","0.0005","1","0","-0.010499999999999999","-0.010499999999999999","0.0006862440575457999","0.0006862440575457999","0.00021720154586423186"
"107547123678005092928274165841514213942094276453817080942676969747920264150924","1346108","200556","morgan-mcsweeney-out-as-starmer-chief-of-staff-by-february-28","","Morgan McSweeney out as Starmer Chief of Staff by February 28?","2026-02-28T00:00:00Z","0.235","22","0.9995","20","0.9995","20","0.7645000000000001","0","0.7645000000000001","0.005288116583926472","0.16505149978320147","0.16505149978320147"
"107565472812597092958349942172910295557297560902163611726684257086321003498041","576830","37977","will-brazilian-president-lula-announce-re-election-run-by-december-31","","Will Brazilian president Lula announce re-election run by December 31?","2025-12-31T04:00:00Z","0.9995","69.16666666651145","0.9995","69.16666666651145","0.9995","69.16666666651145","0","0","0","0.047725734877177406","0.047725734877177406","0.047725734877177406"
"107591343862004620804233868627384234676812682110482969324492049959612823485180","500171","10041","pornhub-restores-access-in-texas-by-march-31","","Pornhub restores access in Texas by March 31?","2024-03-31T04:00:00Z","0.04","16.166666666511446","0.032","7.166666666511446","0.4845","1.1666666665114462","-0.008","0.4525","0.4445","0.0010966247604495972","0.001970880375615665","0.2466611403589298"
"107600078371456609898423003739029626772848489904888540778921892798718104409460","528658","21174","will-xi-visit-the-us-before-may","","Will Xi visit the US before May?","2025-04-30T12:00:00Z","0.0185","29.5","0.0025","6.5","0.0005","0.5","-0.016","-0.002","-0.018","0.00027490495132118553","0.0001672454832637135","0.00043440309172846373"
